year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-21,Westbound,Heavy Vehicles,1,,1,1,4,14,20,42,57,47,49,45,44,40,27,62,46,29,26,21,15,11,4,5,0,0
2024,2024-02-21,Westbound,Light Vehicles,11,7,2,3,46,106,210,381,564,420,437,451,440,418,426,582,629,577,358,282,215,143,58,20,0,0
2024,2024-02-21,Westbound,All Vehicles,12,7,3,4,50,120,230,423,621,467,486,496,484,458,453,644,675,606,384,303,230,154,62,25,0,0
2024,2024-02-22,Westbound,Light Vehicles,9,8,7,6,47,91,255,352,514,410,428,407,421,418,442,631,617,641,481,342,239,166,71,19,0,0
2024,2024-02-22,Westbound,Heavy Vehicles,,1,,,8,6,23,47,51,55,36,42,39,46,34,65,50,42,30,26,23,10,5,4,0,0
2024,2024-02-22,Westbound,All Vehicles,9,9,7,6,55,97,278,399,565,465,464,449,460,464,476,696,667,683,511,368,262,176,76,23,0,0
2024,2024-02-23,Westbound,Light Vehicles,18,11,1,9,41,108,208,308,474,400,523,478,500,496,463,519,518,424,334,218,187,126,95,45,0,0
2024,2024-02-23,Westbound,Heavy Vehicles,1,,1,2,2,13,33,34,48,43,61,40,41,35,47,47,32,32,24,15,13,6,7,3,0,0
2024,2024-02-23,Westbound,All Vehicles,19,11,2,11,43,121,241,342,522,443,584,518,541,531,510,566,550,456,358,233,200,132,102,48,0,0
2024,2024-02-24,Westbound,Light Vehicles,32,20,12,10,18,29,74,160,322,477,543,606,519,463,435,346,332,292,237,178,147,115,104,68,0,0
2024,2024-02-24,Westbound,Heavy Vehicles,4,2,2,3,6,7,7,15,26,39,38,32,34,38,25,19,18,19,18,15,11,6,3,4,0,0
2024,2024-02-24,Westbound,All Vehicles,36,22,14,13,24,36,81,175,348,516,581,638,553,501,460,365,350,311,255,193,158,121,107,72,0,0
2024,2024-02-25,Westbound,Heavy Vehicles,4,4,4,3,3,3,4,12,12,28,24,29,32,25,28,15,22,26,18,9,6,8,6,4,0,0
2024,2024-02-25,Westbound,Light Vehicles,39,35,28,25,15,25,45,126,207,362,411,482,459,404,429,350,355,257,248,172,130,82,47,20,0,0
2024,2024-02-25,Westbound,All Vehicles,43,39,32,28,18,28,49,138,219,390,435,511,491,429,457,365,377,283,266,181,136,90,53,24,0,0
2024,2024-02-26,Westbound,Heavy Vehicles,2,1,2,2,5,11,38,42,59,42,38,36,50,45,44,55,37,37,31,16,15,3,5,3,0,0
2024,2024-02-26,Westbound,Light Vehicles,18,11,7,7,38,90,170,309,516,403,417,365,385,398,373,513,495,520,338,233,177,109,43,19,0,0
2024,2024-02-26,Westbound,All Vehicles,20,12,9,9,43,101,208,351,575,445,455,401,435,443,417,568,532,557,369,249,192,112,48,22,0,0
2024,2024-02-27,Westbound,Heavy Vehicles,,1,3,,7,14,31,39,61,48,36,40,33,37,37,48,44,45,27,24,9,12,4,2,0,0
2024,2024-02-27,Westbound,Light Vehicles,6,6,8,8,38,105,213,363,521,433,433,401,414,445,436,564,633,498,364,301,198,149,53,16,0,0
2024,2024-02-27,Westbound,All Vehicles,6,7,11,8,45,119,244,402,582,481,469,441,447,482,473,612,677,543,391,325,207,161,57,18,0,0
2024,2024-02-28,Westbound,Heavy Vehicles,,,3,1,5,8,38,36,59,47,45,48,41,30,47,57,45,40,27,25,14,8,7,2,0,0
