date,hour_ending,station_id,station_name,station_lat,station_lon,station_suburb,station_lga,traffic_volume_total,traffic_volume_light,traffic_volume_heavy,public_holiday,school_holiday,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,rain_mm,no2_pphm,co_ppm,ozone_pphm,matched_aq_site,aq_distance_km,has_no2_coverage
2024-03-20,16,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2894.0,2624.0,270.0,0,0,25.9,62.6,2.4,174.1,0.0,0.3,,2.5,LIVERPOOL,4.8,True
2024-03-20,17,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2896.0,2648.0,248.0,0,0,22.8,74.0,3.4,147.2,0.0,0.1,,2.0,LIVERPOOL,4.8,True
2024-03-20,18,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2854.0,2657.0,197.0,0,0,21.5,73.7,3.4,143.5,0.0,0.1,,2.1,LIVERPOOL,4.8,True
2024-03-20,19,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2533.0,2351.0,182.0,0,0,19.8,77.1,3.0,139.3,0.0,0.1,,2.1,LIVERPOOL,4.8,True
2024-03-20,20,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1734.0,1599.0,135.0,0,0,19.0,75.9,2.4,145.6,0.0,0.0,,2.2,LIVERPOOL,4.8,True
2024-03-20,21,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1553.0,1465.0,88.0,0,0,18.8,75.4,2.1,142.3,0.0,0.1,,2.1,LIVERPOOL,4.8,True
2024-03-20,22,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1368.0,1308.0,60.0,0,0,18.5,74.6,2.1,141.2,0.0,0.0,,2.1,LIVERPOOL,4.8,True
2024-03-20,23,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1070.0,1006.0,64.0,0,0,,,,,,,,,LIVERPOOL,4.8,True
2024-03-20,24,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,654.0,607.0,47.0,0,0,18.4,68.1,1.3,163.0,0.0,-0.1,,2.2,LIVERPOOL,4.8,True
2024-03-21,1,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,374.0,334.0,40.0,0,0,18.4,63.3,1.4,177.8,0.0,-0.1,,2.2,LIVERPOOL,4.8,True
2024-03-21,2,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,268.0,232.0,36.0,0,0,17.7,58.8,1.4,185.3,0.0,,,,LIVERPOOL,4.8,True
2024-03-21,3,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,210.0,164.0,46.0,0,0,16.6,55.5,1.7,198.0,0.0,,,,LIVERPOOL,4.8,True
2024-03-21,4,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,301.0,242.0,59.0,0,0,15.7,58.5,1.4,217.1,0.0,0.2,,1.9,LIVERPOOL,4.8,True
2024-03-21,5,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,699.0,581.0,118.0,0,0,14.8,60.7,1.8,234.7,0.0,0.6,,1.4,LIVERPOOL,4.8,True
2024-03-21,6,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1819.0,1551.0,268.0,0,0,14.1,62.5,1.9,232.5,0.0,0.8,,1.2,LIVERPOOL,4.8,True
2024-03-21,7,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2564.0,2161.0,403.0,0,0,13.5,64.6,1.6,245.0,0.0,1.7,,0.5,LIVERPOOL,4.8,True
2024-03-21,8,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2691.0,2309.0,382.0,0,0,13.3,63.7,1.7,242.0,0.0,1.4,,0.6,LIVERPOOL,4.8,True
2024-03-21,9,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2878.0,2548.0,330.0,0,0,14.7,59.1,2.3,239.4,0.0,0.7,,1.3,LIVERPOOL,4.8,True
2024-03-21,10,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2166.0,1804.0,362.0,0,0,16.7,57.9,1.7,238.9,0.0,0.6,,1.5,LIVERPOOL,4.8,True
2024-03-21,11,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2069.0,1715.0,354.0,0,0,19.2,54.8,1.3,161.0,0.0,0.3,,1.8,LIVERPOOL,4.8,True
2024-03-21,12,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2174.0,1805.0,369.0,0,0,21.0,49.0,1.8,142.8,0.0,,,,LIVERPOOL,4.8,True
2024-03-21,13,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2172.0,1833.0,339.0,0,0,20.5,53.0,1.9,151.7,0.0,,,,LIVERPOOL,4.8,True
2024-03-21,14,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2498.0,2114.0,384.0,0,0,20.9,51.4,2.6,131.8,0.0,0.2,,2.2,LIVERPOOL,4.8,True
2024-03-21,15,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2716.0,2391.0,325.0,0,0,21.2,51.2,2.8,132.5,0.0,0.2,,2.2,LIVERPOOL,4.8,True
2024-03-21,16,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2932.0,2639.0,293.0,0,0,21.1,53.6,3.4,126.0,0.0,,,,LIVERPOOL,4.8,True
2024-03-21,17,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,3103.0,2824.0,279.0,0,0,20.0,60.3,3.1,128.4,0.0,0.3,,2.0,LIVERPOOL,4.8,True
2024-03-21,18,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2885.0,2693.0,192.0,0,0,19.1,67.8,3.8,120.1,0.0,0.2,,2.0,LIVERPOOL,4.8,True
2024-03-21,19,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2602.0,2443.0,159.0,0,0,18.4,71.5,2.3,134.4,0.0,0.4,,1.9,LIVERPOOL,4.8,True
2024-03-21,20,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1937.0,1806.0,131.0,0,0,18.1,71.8,1.2,134.9,0.0,0.4,,1.8,LIVERPOOL,4.8,True
2024-03-21,21,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1786.0,1694.0,92.0,0,0,18.2,68.6,1.2,118.1,0.0,0.5,,1.7,LIVERPOOL,4.8,True
2024-03-21,22,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1554.0,1498.0,56.0,0,0,16.7,77.6,0.4,188.1,0.0,1.4,,0.7,LIVERPOOL,4.8,True
2024-03-21,23,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1285.0,1220.0,65.0,0,0,,,,,,,,,LIVERPOOL,4.8,True
2024-03-21,24,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,864.0,795.0,69.0,0,0,15.0,86.2,0.7,245.2,0.0,1.6,,0.2,LIVERPOOL,4.8,True
2024-03-22,1,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,467.0,444.0,23.0,0,0,14.6,86.9,0.7,230.0,0.0,1.5,,0.2,LIVERPOOL,4.8,True
2024-03-22,2,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,297.0,253.0,44.0,0,0,15.0,83.4,1.4,231.8,0.0,,,,LIVERPOOL,4.8,True
2024-03-22,3,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,232.0,184.0,48.0,0,0,14.5,84.3,0.9,238.4,0.0,,,,LIVERPOOL,4.8,True
2024-03-22,4,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,298.0,229.0,69.0,0,0,14.8,83.0,1.5,236.9,0.0,1.4,0.1,0.2,LIVERPOOL,4.8,True
2024-03-22,5,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,700.0,591.0,109.0,0,0,14.7,82.5,1.7,239.1,0.0,1.3,0.1,0.3,LIVERPOOL,4.8,True
2024-03-22,6,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1725.0,1484.0,241.0,0,0,14.7,82.9,1.7,240.6,0.0,1.4,0.1,0.2,LIVERPOOL,4.8,True
2024-03-22,7,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2419.0,2046.0,373.0,0,0,14.9,82.4,1.6,243.7,0.0,1.6,0.1,0.2,LIVERPOOL,4.8,True
2024-03-22,8,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2683.0,2283.0,400.0,0,0,15.4,80.9,1.4,240.6,0.0,1.5,0.1,0.2,LIVERPOOL,4.8,True
2024-03-22,9,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2745.0,2442.0,303.0,0,0,16.5,77.1,1.8,244.0,0.0,1.4,0.0,0.4,LIVERPOOL,4.8,True
2024-03-22,10,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2176.0,1845.0,331.0,0,0,18.1,71.1,1.8,234.4,0.0,1.1,0.0,0.8,LIVERPOOL,4.8,True
2024-03-22,11,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2239.0,1859.0,380.0,0,0,19.2,66.9,1.8,279.3,0.0,1.0,0.0,0.9,LIVERPOOL,4.8,True
2024-03-22,12,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2309.0,1960.0,349.0,0,0,20.6,62.0,1.0,247.1,0.0,0.5,-0.2,1.9,LIVERPOOL,4.8,True
2024-03-22,13,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2472.0,2107.0,365.0,0,0,22.0,59.9,0.9,173.1,0.0,0.5,,2.0,LIVERPOOL,4.8,True
2024-03-22,14,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2625.0,2245.0,380.0,0,0,22.3,60.0,1.7,3.3,0.0,0.5,-0.2,2.2,LIVERPOOL,4.8,True
2024-03-22,15,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2744.0,2429.0,315.0,0,0,22.6,59.3,1.3,8.7,0.0,0.7,-0.2,2.2,LIVERPOOL,4.8,True
2024-03-22,16,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2976.0,2710.0,266.0,0,0,23.5,57.0,1.2,18.0,0.0,0.6,-0.1,2.4,LIVERPOOL,4.8,True
2024-03-22,17,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2983.0,2724.0,259.0,0,0,23.2,60.3,3.0,95.6,0.0,0.9,-0.1,2.1,LIVERPOOL,4.8,True
2024-03-22,18,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2753.0,2550.0,203.0,0,0,23.6,57.8,2.6,60.8,0.0,0.6,0.1,2.6,LIVERPOOL,4.8,True
2024-03-22,19,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2713.0,2556.0,157.0,0,0,23.1,59.3,2.9,49.6,0.0,0.5,0.1,2.7,LIVERPOOL,4.8,True
2024-03-22,20,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2095.0,1957.0,138.0,0,0,21.9,67.0,2.6,65.3,0.0,1.0,0.0,1.9,LIVERPOOL,4.8,True
2024-03-22,21,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1849.0,1752.0,97.0,0,0,20.7,68.3,1.8,51.0,0.0,1.0,0.0,1.5,LIVERPOOL,4.8,True
2024-03-22,22,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1680.0,1581.0,99.0,0,0,19.6,71.5,0.8,36.4,0.0,1.5,0.0,0.8,LIVERPOOL,4.8,True
2024-03-22,23,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1652.0,1583.0,69.0,0,0,,,,,,,,,LIVERPOOL,4.8,True
2024-03-22,24,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1208.0,1175.0,33.0,0,0,16.9,83.9,0.3,148.5,0.0,1.8,0.3,0.2,LIVERPOOL,4.8,True
2024-03-23,1,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,769.0,723.0,46.0,0,0,16.0,88.4,0.3,203.5,0.0,1.7,0.3,0.2,LIVERPOOL,4.8,True
2024-03-23,2,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,455.0,423.0,32.0,0,0,15.5,90.5,0.3,176.7,0.0,,,,LIVERPOOL,4.8,True
2024-03-23,3,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,308.0,277.0,31.0,0,0,15.4,91.2,0.3,239.3,0.0,,,,LIVERPOOL,4.8,True
2024-03-23,4,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,319.0,269.0,50.0,0,0,15.1,92.1,0.2,257.0,0.0,1.2,,0.2,LIVERPOOL,4.8,True
2024-03-23,5,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,389.0,349.0,40.0,0,0,14.4,95.2,0.1,164.2,0.0,1.0,,0.2,LIVERPOOL,4.8,True
2024-03-23,6,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,883.0,789.0,94.0,0,0,14.3,95.8,0.4,237.8,0.0,0.9,,0.2,LIVERPOOL,4.8,True
2024-03-23,7,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1201.0,1032.0,169.0,0,0,14.6,94.5,0.4,249.4,0.0,1.1,,0.2,LIVERPOOL,4.8,True
2024-03-23,8,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1296.0,1140.0,156.0,0,0,14.4,96.2,0.4,248.5,0.0,1.2,,0.2,LIVERPOOL,4.8,True
2024-03-23,9,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1870.0,1732.0,138.0,0,0,16.3,88.5,0.9,265.4,0.0,1.3,,0.3,LIVERPOOL,4.8,True
2024-03-23,10,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1968.0,1822.0,146.0,0,0,18.0,81.5,0.6,318.1,0.0,1.2,,0.4,LIVERPOOL,4.8,True
2024-03-23,11,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2268.0,2124.0,144.0,0,0,20.7,72.2,0.8,6.1,0.0,1.2,,0.8,LIVERPOOL,4.8,True
2024-03-23,12,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2558.0,2422.0,136.0,0,0,22.8,60.2,1.3,30.1,0.0,0.8,,1.7,LIVERPOOL,4.8,True
2024-03-23,13,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2748.0,2599.0,149.0,0,0,24.2,54.4,1.7,88.6,0.0,0.8,,1.9,LIVERPOOL,4.8,True
2024-03-23,14,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2652.0,2496.0,156.0,0,0,25.2,49.5,1.5,47.0,0.0,0.4,,2.9,LIVERPOOL,4.8,True
2024-03-23,15,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2637.0,2505.0,132.0,0,0,25.5,50.5,3.0,94.1,0.0,0.4,,3.2,LIVERPOOL,4.8,True
2024-03-23,16,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2460.0,2320.0,140.0,0,0,24.5,60.4,4.3,102.0,0.0,0.2,,3.8,LIVERPOOL,4.8,True
2024-03-23,17,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2402.0,2281.0,121.0,0,0,23.6,63.1,3.5,107.0,0.0,0.2,,3.7,LIVERPOOL,4.8,True
2024-03-23,18,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2640.0,2537.0,103.0,0,0,22.6,68.5,2.7,121.3,0.0,0.2,,3.2,LIVERPOOL,4.8,True
2024-03-23,19,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2519.0,2399.0,120.0,0,0,21.5,74.0,1.9,134.0,0.0,0.2,,2.8,LIVERPOOL,4.8,True
2024-03-23,20,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1937.0,1869.0,68.0,0,0,20.8,77.4,1.5,140.5,0.0,0.3,,2.6,LIVERPOOL,4.8,True
2024-03-23,21,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1736.0,1669.0,67.0,0,0,20.4,79.4,0.8,154.4,0.0,0.3,,2.4,LIVERPOOL,4.8,True
2024-03-23,22,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1763.0,1701.0,62.0,0,0,19.4,89.3,0.4,221.3,0.0,0.4,,2.0,LIVERPOOL,4.8,True
2024-03-23,23,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1604.0,1558.0,46.0,0,0,,,,,,,,,LIVERPOOL,4.8,True
2024-03-23,24,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1281.0,1247.0,34.0,0,0,19.3,91.5,0.7,247.7,0.0,1.4,,0.7,LIVERPOOL,4.8,True
2024-03-24,1,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,828.0,801.0,27.0,0,0,19.2,90.8,1.0,249.4,0.0,1.2,,0.7,LIVERPOOL,4.8,True
2024-03-24,2,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,446.0,430.0,16.0,0,0,18.8,93.8,1.1,241.6,0.2,,,,LIVERPOOL,4.8,True
2024-03-24,3,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,318.0,300.0,18.0,0,0,18.7,94.1,1.4,237.5,0.0,0.8,0.0,0.8,LIVERPOOL,4.8,True
2024-03-24,4,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,231.0,213.0,18.0,0,0,18.6,92.0,1.2,238.7,0.0,0.4,-0.1,1.3,LIVERPOOL,4.8,True
2024-03-24,5,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,221.0,209.0,12.0,0,0,18.3,91.3,1.1,238.6,0.0,0.3,-0.1,1.6,LIVERPOOL,4.8,True
2024-03-24,6,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,371.0,350.0,21.0,0,0,18.3,91.9,1.0,245.4,0.0,0.4,-0.1,1.3,LIVERPOOL,4.8,True
2024-03-24,7,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,579.0,533.0,46.0,0,0,18.2,93.4,0.4,214.2,0.0,0.8,-0.1,0.7,LIVERPOOL,4.8,True
2024-03-24,8,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,773.0,724.0,49.0,0,0,18.3,94.1,0.3,292.1,0.0,0.8,-0.1,0.7,LIVERPOOL,4.8,True
2024-03-24,9,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1224.0,1174.0,50.0,0,0,18.8,92.4,0.5,258.4,0.0,0.7,-0.1,0.9,LIVERPOOL,4.8,True
2024-03-24,10,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1662.0,1595.0,67.0,0,0,20.6,80.9,1.0,249.1,0.0,0.3,-0.2,2.0,LIVERPOOL,4.8,True
2024-03-24,11,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1987.0,1912.0,75.0,0,0,22.2,72.2,1.0,350.4,0.0,0.0,-0.2,2.7,LIVERPOOL,4.8,True
2024-03-24,12,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2129.0,2037.0,92.0,0,0,23.1,67.2,0.7,276.5,0.2,0.0,-0.1,3.1,LIVERPOOL,4.8,True
2024-03-24,13,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2364.0,2280.0,84.0,0,0,24.3,61.8,1.2,318.8,0.0,0.0,-0.1,3.5,LIVERPOOL,4.8,True
2024-03-24,14,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2306.0,2218.0,88.0,0,0,25.3,56.9,1.3,357.4,0.0,0.0,0.1,3.9,LIVERPOOL,4.8,True
2024-03-24,15,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2359.0,2285.0,74.0,0,0,26.9,49.9,1.4,30.0,0.0,0.0,0.4,4.1,LIVERPOOL,4.8,True
2024-03-24,16,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2169.0,2085.0,84.0,0,0,27.3,49.7,1.4,50.1,0.0,0.1,0.3,4.4,LIVERPOOL,4.8,True
2024-03-24,17,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2143.0,2069.0,74.0,0,0,26.5,56.1,3.7,69.2,0.0,0.3,0.4,4.9,LIVERPOOL,4.8,True
2024-03-24,18,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2205.0,2143.0,62.0,0,0,26.1,58.0,3.9,87.5,0.0,0.3,0.6,4.8,LIVERPOOL,4.8,True
2024-03-24,19,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2057.0,1972.0,85.0,0,0,24.5,62.9,3.6,80.9,0.0,0.6,0.4,3.8,LIVERPOOL,4.8,True
2024-03-24,20,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1885.0,1816.0,69.0,0,0,22.9,68.0,2.7,86.1,0.0,0.5,-0.1,3.5,LIVERPOOL,4.8,True
2024-03-24,21,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1649.0,1590.0,59.0,0,0,22.0,68.4,2.1,89.6,0.0,0.9,0.0,2.5,LIVERPOOL,4.8,True
2024-03-24,22,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1560.0,1500.0,60.0,0,0,21.3,71.2,1.4,69.9,0.0,0.9,0.0,2.0,LIVERPOOL,4.8,True
2024-03-24,23,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1286.0,1240.0,46.0,0,0,,,,,,,,,LIVERPOOL,4.8,True
2024-03-24,24,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,723.0,686.0,37.0,0,0,19.1,83.7,0.4,205.2,0.0,1.7,0.1,0.6,LIVERPOOL,4.8,True
2024-03-25,1,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,416.0,383.0,33.0,0,0,18.2,87.7,0.7,225.4,0.0,2.1,0.1,0.2,LIVERPOOL,4.8,True
2024-03-25,2,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,213.0,194.0,19.0,0,0,17.8,89.6,0.5,228.4,0.0,,,,LIVERPOOL,4.8,True
2024-03-25,3,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,182.0,153.0,29.0,0,0,17.6,90.8,1.1,237.8,0.0,,,,LIVERPOOL,4.8,True
2024-03-25,4,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,285.0,232.0,53.0,0,0,17.2,91.4,0.7,256.3,0.0,1.7,,0.3,LIVERPOOL,4.8,True
2024-03-25,5,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,670.0,574.0,96.0,0,0,16.4,94.5,0.4,253.2,0.0,1.6,,0.2,LIVERPOOL,4.8,True
2024-03-25,6,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1705.0,1471.0,234.0,0,0,15.6,97.1,0.5,329.3,0.0,1.4,,0.2,LIVERPOOL,4.8,True
2024-03-25,7,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2448.0,2077.0,371.0,0,0,15.2,98.5,0.3,322.1,0.0,1.4,,0.2,LIVERPOOL,4.8,True
2024-03-25,8,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2667.0,2307.0,360.0,0,0,15.1,99.2,0.4,277.0,0.0,1.4,,0.2,LIVERPOOL,4.8,True
2024-03-25,9,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2726.0,2412.0,314.0,0,0,17.3,89.5,1.3,269.1,0.0,1.8,,0.4,LIVERPOOL,4.8,True
2024-03-25,10,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2123.0,1797.0,326.0,0,0,20.2,69.9,2.1,245.7,0.0,1.2,,1.3,LIVERPOOL,4.8,True
2024-03-25,11,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2015.0,1656.0,359.0,0,0,22.7,62.2,1.1,247.6,0.0,0.8,,2.3,LIVERPOOL,4.8,True
2024-03-25,12,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2107.0,1712.0,395.0,0,0,24.9,53.1,1.4,266.9,0.0,0.7,,3.1,LIVERPOOL,4.8,True
2024-03-25,13,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2110.0,1772.0,338.0,0,0,27.0,33.7,2.3,286.6,0.0,0.2,,4.0,LIVERPOOL,4.8,True
2024-03-25,14,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2448.0,2082.0,366.0,0,0,28.2,23.5,2.2,273.1,0.0,0.0,,4.1,LIVERPOOL,4.8,True
2024-03-25,15,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2677.0,2317.0,360.0,0,0,29.2,23.5,2.6,246.0,0.0,0.0,,4.0,LIVERPOOL,4.8,True
2024-03-25,16,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2606.0,2325.0,281.0,0,0,29.8,20.4,2.3,265.0,0.0,0.0,,3.8,LIVERPOOL,4.8,True
2024-03-25,17,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2830.0,2571.0,259.0,0,0,30.2,20.0,2.8,241.6,0.0,0.0,,3.5,LIVERPOOL,4.8,True
2024-03-25,18,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2654.0,2462.0,192.0,0,0,30.2,19.4,2.4,254.6,0.0,0.0,,3.4,LIVERPOOL,4.8,True
2024-03-25,19,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,2376.0,2231.0,145.0,0,0,29.5,24.4,0.2,252.9,0.0,0.3,,3.4,LIVERPOOL,4.8,True
2024-03-25,20,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1749.0,1626.0,123.0,0,0,25.6,54.1,3.0,111.3,0.0,1.8,,3.9,LIVERPOOL,4.8,True
2024-03-25,21,100001,100001 - Cambridge Street,-33.878181,150.924942,Canley Heights,Fairfield,1480.0,1399.0,81.0,0,0,23.2,71.0,2.3,119.5,0.0,1.4,,3.4,LIVERPOOL,4.8,True
